Timestamp,"Generation, Active Gross Power (MW)","Generation, Reactive Gross Power (MVAR)","OEC, Exhaust Pressure Turbine CW (Bara)","OEC, Exhaust Pressure Turbine CCW (Bara)",Ambient Temp (C),"Spesific Steam - Brine, Consumption (kg/MW)","Steam, Main Steam Press (barg)","Steam, Main Steam Temp (C)","Brine, Brine Header Press (barg)","Brine, Brine Header Temp (C)","IJN-6-1, WHP (barg)","IJN-6-1, Valve Open (%)","IJN-6-1, 2 Phase Line Press (barg)","IJN-6-1, 2 Phase Line Temp (C)","IJN-6-2, WHP (barg)","IJN-6-2, Valve Open (%)","IJN-6-2, 2 Phase Line Press (barg)","IJN-6-2, 2 Phase Line Temp (C)","IJN-6-3, WHP (barg)","IJN-6-3, Valve Open (%)","IJN-6-3, 2 Phase Line Press (barg)","IJN-6-3, 2 Phase Line Temp (C)","IJN-6-4, WHP (barg)","IJN-6-4, Valve Open (%)","IJN-6-4, 2 Phase Line Press (barg)","IJN-6-4, 2 Phase Line Temp (C)","Pad 6, Separator Temp (C)","Pad 6, Separator Pressure (barg)","Pad 6, Steam Flow (kg/s)","IJN-8-1, WHP (barg)","IJN-8-1, Valve Open (%)","IJN-8-1, 2 Phase Line Press (barg)","IJN-8-1, 2 Phase Line Temp (C)","IJN-8-2, WHP (barg)","IJN-8-2, Valve Open (%)","IJN-8-2, 2 Phase Line Press (barg)","IJN-8-2, 2 Phase Line Temp (C)","Pad 8, Separator Temp (C)","Pad 8, Separator Pressure (barg)","Pad 8, Separator Temp (kg/s)","Pad 6 & Pad 8, Main Steam Flowrate (kg/s)","Pad 6 & Pad 8, Brine Flowrate (kg/s)","Pad 6 & Pad 8, Total Flowrate (kg/s)","IJN-5-1, Injection Press (Bara)","IJN-5-1, Injection Flow (kg/s)","IJN-5-1, Injection Temp (C)","IJN-5-1, Valve Open (%)","IJN-5-1, WHP (barg)","DUPE, IGNORE (1)","DUPE, IGNORE(2)","Header Reinjection Pump, Temperature (C)","Header Reinjection Pump, Pressure (Bara)","Brine Bypass Pre-heater, Opening CV-A (%)","Brine Bypass Pre-heater, Opening CV-B (%)","Preheater, Outlet Temp (C)","Separator IJN-6, Opening Brine Dump Valve A (%)","Separator IJN-6, Opening Brine Dump Valve B (%)","Separator IJN-8, Opening Brine Dump Valve A (%)","Separator IJN-8, Opening Brine Dump Valve B (%)","Rock Muffler, Opening Steam Dump Valve A (%)","Rock Muffler, Opening Steam Dump Valve B (%)",Source DGR,Delta Pressure_Barg
24-05-2025 1700H,34.222,8.641,0.797,0.809,18.223,2.295,12.588,192.565,17.443,193.149,19.475,39.155,14.154,198.594,21.298,35.071,13.888,196.124,21.109,35.038,14.181,195.989,22.503,35.077,13.98,196.903,194.654,13.15,51.486,77.429,9.971,2.209,74.035,23.84,36.857,13.297,190.95,194.086,12.945,2.868,60.361,18.186,78.547,15.966,136.928,123.861,99.973,15.94,17.443,193.149,120.978,14.443,0.974,37.515,79.686,0.109,0.115,0.071,7.782,0.831,0.212,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 1800H,34.193,8.596,0.773,0.786,17.66,2.3,12.59,192.575,17.513,193.063,19.493,38.746,14.135,198.581,21.456,35.022,13.884,196.13,21.466,34.161,14.17,196.008,22.504,35.046,13.979,196.892,194.643,13.145,51.267,77.139,9.972,2.191,73.865,23.797,36.192,13.288,190.927,194.091,12.946,2.841,60.084,18.563,78.646,16.036,137.238,124.022,99.97,16.009,17.513,193.063,120.93,14.513,0.988,37.743,79.222,0.108,0.122,0.07,9.834,0.846,0.21,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 1900H,34.211,7.359,0.776,0.79,17.493,2.299,12.589,192.58,17.562,193.054,19.592,38.221,14.125,198.566,21.549,35.02,13.881,196.15,21.722,33.146,14.155,196.004,22.502,35.047,13.973,196.896,194.654,13.147,51.365,77.277,9.973,2.181,73.753,23.782,35.206,13.285,190.939,194.096,12.946,2.804,60.26,18.394,78.654,16.077,137.5,123.806,99.97,16.049,17.562,193.054,120.94,14.562,0.991,37.868,78.964,0.108,0.125,0.07,8.2,0.846,0.211,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 2000H,34.111,6.055,0.777,0.791,17.363,2.318,12.588,192.576,17.619,193.109,19.652,38.076,14.118,198.535,21.479,34.79,13.871,196.116,21.504,33.012,14.129,195.92,22.495,35.301,13.959,196.83,194.638,13.142,51.182,77.508,9.972,2.179,73.708,23.775,35.056,13.281,190.934,194.087,12.943,2.785,60.095,18.987,79.082,16.127,137.704,123.981,99.973,16.099,17.619,193.109,121.104,14.619,0.988,37.979,79.094,0.108,0.124,0.071,6.734,0.843,0.21,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 2100H,34.118,6.083,0.769,0.783,17.189,2.318,12.584,192.564,17.675,193.112,19.646,38.074,14.117,198.53,21.54,34.292,13.87,196.157,21.548,33.01,14.116,195.979,22.506,35.813,13.953,196.721,194.621,13.136,51.075,77.634,9.972,2.178,73.682,23.768,35.058,13.275,190.91,194.073,12.939,2.805,60.023,19.076,79.099,16.183,137.834,124.219,99.974,16.155,17.675,193.112,121.106,14.675,0.986,37.986,79.101,0.209,0.126,0.071,7.982,0.841,0.21,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 2200H,34.238,6.402,0.766,0.781,17.104,2.308,12.583,192.562,17.69,193.12,19.636,38.074,14.12,198.547,21.63,33.605,13.873,196.235,21.82,33.011,14.119,196.064,22.501,36.093,13.955,196.675,194.633,13.139,51.245,77.768,9.969,2.177,73.664,23.76,35.063,13.273,190.931,194.072,12.938,2.815,60.285,18.728,79.012,16.201,137.821,124.12,99.972,16.173,17.69,193.12,120.926,14.69,0.987,37.938,78.876,0.432,0.129,0.071,8.631,0.84,0.21,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 2300H,34.243,5.453,0.767,0.781,17.203,2.307,12.584,192.57,17.69,193.141,19.621,38.073,14.112,198.533,21.796,32.913,13.859,196.315,21.868,33.014,14.115,196.036,22.466,36.096,13.947,196.665,194.639,13.14,51.246,77.953,9.968,2.175,73.669,23.75,35.051,13.273,190.973,194.077,12.94,2.806,60.268,18.739,79.007,16.201,137.767,124.012,99.97,16.172,17.69,193.141,120.969,14.69,0.987,37.935,78.865,0.331,0.133,0.071,8.602,0.837,0.211,Daily Generation Report_2025.05.24.xlsx,
25-05-2025 0000H,33.708,6.222,0.747,0.757,17.112,2.381,12.5,192.293,17.563,193.168,19.567,38.074,14.023,198.263,22.148,32.059,13.766,196.115,21.65,33.016,14.021,195.787,22.436,36.079,13.863,196.451,194.363,13.056,50.939,77.992,9.97,2.172,73.669,23.743,35.063,13.18,190.812,193.803,12.849,3.155,58.517,21.756,80.273,16.1,137.486,124.186,99.967,16.072,17.563,193.168,120.617,14.563,3.647,34.68,78.726,2.524,0.141,2.699,5.82,3.264,2.647,Daily Generation Report_2025.05.24.xlsx,
25-05-2025 0100H,33.998,6.387,0.763,0.779,17.403,2.324,12.606,192.64,17.689,193.109,19.571,38.075,14.104,198.534,22.115,32.023,13.845,196.267,21.697,33.026,14.104,196.042,22.431,36.73,13.965,196.844,194.674,13.151,50.854,77.793,9.976,2.166,73.62,23.734,35.064,13.285,191.023,194.142,12.959,2.809,60.006,19.019,79.025,16.203,137.65,124.064,99.966,16.175,17.689,193.109,121.008,14.689,1.247,37.837,78.916,0.188,0.147,0.157,7.831,0.907,0.412,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 0200H,22.707,4.586,0.653,0.667,17.692,2.468,12.977,193.861,17.274,182.24,20.965,31.76,14.208,198.85,23.214,27.766,13.988,196.77,21.948,31.751,14.248,196.468,22.745,34.485,14.106,197.449,195.544,13.418,47.357,77.825,9.974,2.163,73.598,23.76,31.969,13.579,191.838,195.154,13.272,2.613,43.137,12.9,56.037,13.879,115.835,123.994,83.223,13.748,17.274,182.24,136.772,14.388,1.137,35.537,77.888,0.108,0.149,0.07,5.376,28.351,10.057,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 0300H,18.9,1.505,0.601,0.612,17.686,2.678,12.983,193.946,16.639,182.278,22.768,26.287,14.029,198.261,24.82,24.791,13.839,196.328,21.763,30.981,14.092,196.032,22.576,32.27,13.939,196.945,195.388,13.361,44.399,77.954,9.969,2.162,73.617,23.899,27.811,13.549,191.835,195.153,13.251,2.254,36.811,13.796,50.607,11.106,70.594,129.767,62.227,10.876,16.639,182.278,138.228,13.807,1.021,27.881,83.882,0.108,0.15,0.07,1.843,35.185,11.389,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 0400H,29.999,2.086,0.72,0.732,17.863,2.429,12.605,192.698,17.045,192.971,21.715,32.513,13.94,197.984,23.773,30.358,13.711,195.823,21.772,32.845,13.97,195.884,22.036,34.867,13.818,196.411,194.488,13.087,47.892,78.012,9.968,2.16,73.646,24.075,28.633,13.235,190.969,194.096,12.927,2.349,52.919,19.948,72.867,13.154,94.008,128.654,78.969,13.025,17.045,192.971,123.678,14.099,0.931,31.426,85.296,1.561,0.149,0.07,4.219,7.675,1.633,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 0500H,34.313,4.141,0.789,0.802,18.073,2.227,12.573,192.524,17.7,192.918,20.165,37.853,14.148,198.67,22.12,34.348,13.896,196.351,22.458,34.643,14.173,196.62,22.201,37.573,14.021,197.0,194.645,13.144,52.046,78.011,9.97,2.157,73.654,24.169,30.515,13.233,190.89,194.011,12.922,2.592,59.54,16.884,76.424,15.776,139.395,123.549,99.968,15.746,17.7,192.918,122.231,14.7,0.925,39.174,78.836,2.427,0.144,0.07,9.821,0.888,0.275,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 0600H,34.651,4.413,0.804,0.818,18.335,2.18,12.573,192.531,17.724,193.111,20.043,37.456,14.155,198.697,22.162,33.545,13.907,196.467,22.056,35.069,14.178,196.516,22.375,38.063,14.038,197.091,194.705,13.16,52.702,77.984,9.97,2.151,73.675,24.22,29.738,13.244,190.94,194.026,12.926,2.595,59.713,15.823,75.536,15.882,137.764,124.494,99.97,15.853,17.724,193.111,121.275,14.724,0.913,38.307,78.204,0.974,0.134,0.071,10.932,0.882,0.277,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 0700H,33.436,4.645,0.802,0.816,18.694,2.244,12.604,192.657,17.695,193.077,19.997,37.1,14.144,198.661,22.466,33.044,13.896,196.52,21.241,35.025,14.144,196.381,22.182,38.068,14.024,197.027,194.763,13.175,51.779,77.983,9.973,2.136,73.78,24.268,28.957,13.278,191.043,194.13,12.951,2.727,58.571,16.465,75.035,15.821,137.525,123.894,99.974,15.792,17.695,193.077,122.914,14.695,0.961,38.511,78.933,0.11,0.121,0.072,9.298,1.729,0.767,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 0800H,33.199,4.758,0.819,0.831,19.133,2.259,12.501,192.305,17.606,192.662,19.953,37.099,14.075,198.364,22.592,33.048,13.814,196.236,21.439,34.994,14.061,196.024,22.058,38.076,13.94,196.719,194.433,13.081,51.779,77.972,9.975,2.151,73.986,24.318,28.936,13.2,190.747,193.791,12.852,2.865,57.59,17.399,74.989,15.638,136.207,124.555,99.981,15.612,17.606,192.662,122.448,14.606,0.981,37.076,79.953,1.077,0.112,0.074,9.673,1.695,0.839,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 0900H,31.628,3.944,0.822,0.833,19.697,2.285,12.552,192.448,17.592,191.511,19.916,36.561,14.099,198.326,22.555,33.059,13.84,196.279,21.846,34.682,14.13,195.972,22.143,37.502,13.952,196.677,194.514,13.113,50.996,77.984,9.977,2.184,74.215,24.351,28.889,13.253,190.858,193.904,12.892,2.827,54.269,18.013,72.282,15.59,136.233,124.524,99.988,15.567,17.592,191.511,126.108,14.594,0.964,38.015,80.27,1.08,0.113,0.076,8.5,5.499,0.623,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 1000H,30.471,2.699,0.817,0.831,20.269,2.403,12.631,192.702,17.614,191.88,20.581,36.583,14.188,198.48,22.51,33.865,13.922,196.436,21.749,36.138,14.271,196.391,21.945,37.504,14.034,196.92,194.622,13.15,49.227,78.065,9.979,2.211,74.423,24.368,31.22,13.325,191.086,194.125,12.957,2.755,53.829,19.407,73.236,15.796,135.956,126.876,99.992,15.775,17.614,191.88,127.836,14.615,0.986,37.863,80.566,11.007,0.115,0.077,5.53,5.471,0.559,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 1100H,32.306,2.269,0.851,0.868,20.797,2.395,12.527,192.335,17.598,192.943,21.491,37.699,14.23,198.553,22.462,34.857,13.932,196.409,21.805,37.646,14.302,196.669,21.823,38.327,14.05,196.974,194.32,13.064,49.893,78.17,9.983,2.219,74.605,24.36,34.943,13.249,190.874,193.806,12.866,2.848,57.885,19.492,77.377,15.874,135.508,127.167,99.992,15.853,17.598,192.943,123.202,14.599,0.986,36.379,81.447,20.256,0.115,0.078,7.37,0.739,0.295,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 1200H,33.624,4.402,0.888,0.905,20.978,2.27,12.537,192.366,17.683,192.854,21.808,40.286,14.385,199.054,22.689,35.055,14.032,196.801,21.429,36.71,14.371,196.862,21.967,39.399,14.152,197.324,194.512,13.123,52.176,78.203,9.985,2.224,74.76,24.267,38.201,13.296,190.987,193.906,12.897,2.95,60.694,15.629,76.323,15.903,136.504,124.924,99.991,15.881,17.683,192.854,121.98,14.683,0.973,37.475,81.3,17.267,0.115,0.078,11.196,0.727,0.291,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 1300H,34.338,6.981,0.892,0.907,20.534,2.174,12.521,192.321,17.711,192.854,21.829,42.718,14.456,199.291,22.788,35.052,14.053,196.89,20.676,36.035,14.358,196.7,21.759,40.652,14.189,197.566,194.549,13.132,53.182,78.089,9.983,2.237,74.852,24.078,40.964,13.309,191.0,193.922,12.897,3.07,61.145,13.507,74.652,15.925,136.404,124.741,99.989,15.902,17.711,192.854,121.556,14.711,0.985,37.508,80.652,16.215,0.114,0.077,12.508,0.735,0.283,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 1400H,34.635,7.857,0.882,0.896,19.999,2.138,12.351,191.735,17.573,192.603,21.77,43.115,14.333,198.933,22.677,35.05,13.92,196.449,21.023,36.039,14.242,196.323,21.421,41.08,14.067,197.239,194.046,12.98,53.747,77.83,9.982,2.226,74.837,23.849,41.899,13.149,190.521,193.386,12.737,3.176,61.229,12.823,74.053,15.808,135.707,124.378,99.987,15.785,17.573,192.603,120.947,14.574,1.012,37.153,80.235,17.471,0.112,0.076,13.562,0.761,0.279,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 1500H,35.045,8.117,0.874,0.887,19.499,2.126,12.327,191.633,17.565,192.139,21.759,43.11,14.32,198.912,22.684,35.046,13.913,196.415,21.654,36.042,14.253,196.41,21.186,41.079,14.055,197.171,193.988,12.967,54.442,77.602,9.978,2.21,74.753,23.662,41.982,13.109,190.342,193.286,12.714,3.184,61.896,12.598,74.494,15.78,135.952,123.852,99.984,15.756,17.565,192.139,120.574,14.565,1.031,37.369,79.687,16.074,0.11,0.074,13.811,0.783,0.277,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 1600H,35.268,7.919,0.852,0.864,18.812,2.108,12.393,191.874,17.629,192.304,21.717,43.107,14.347,199.069,22.735,35.04,13.952,196.538,21.384,36.045,14.271,196.506,21.069,41.07,14.092,197.278,194.219,13.031,54.437,77.526,9.974,2.197,74.64,23.56,41.984,13.154,190.483,193.509,12.777,3.185,61.819,12.516,74.334,15.818,136.313,123.616,99.979,15.792,17.629,192.304,120.498,14.628,1.046,37.699,78.913,13.762,0.11,0.072,13.61,0.808,0.272,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 1700H,35.153,8.504,0.826,0.838,18.135,2.13,12.443,192.053,17.656,192.456,21.674,43.106,14.348,199.128,22.696,35.021,13.959,196.591,20.992,36.049,14.255,196.423,21.034,41.063,14.103,197.322,194.34,13.063,53.784,77.446,9.97,2.182,74.497,23.511,42.007,13.185,190.596,193.669,12.821,3.195,61.663,13.199,74.863,15.832,136.505,123.467,99.974,15.804,17.656,192.456,120.324,14.656,1.059,37.846,78.227,13.548,0.112,0.071,12.923,0.826,0.267,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 1800H,35.113,8.146,0.812,0.824,17.771,2.144,12.557,192.45,17.746,192.626,21.675,43.105,14.428,199.401,22.687,34.998,14.046,196.898,21.229,36.05,14.334,196.712,21.0,41.062,14.192,197.601,194.67,13.16,53.27,77.425,9.97,2.167,74.361,23.485,42.041,13.281,190.893,194.035,12.929,3.058,61.468,13.814,75.282,15.895,137.049,123.353,99.972,15.866,17.746,192.626,120.452,14.746,1.066,38.207,77.793,14.138,0.113,0.071,12.086,0.83,0.263,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 1900H,35.264,7.276,0.807,0.821,17.726,2.125,12.264,191.513,17.527,192.39,21.647,42.99,14.214,198.747,22.795,34.992,13.831,196.211,21.435,36.049,14.124,196.193,20.96,40.586,13.974,196.933,193.832,12.907,54.381,77.531,9.972,2.163,74.264,23.469,42.043,13.016,190.167,193.191,12.653,3.091,63.321,11.62,74.941,15.417,133.863,123.412,99.972,15.389,17.527,192.39,119.536,14.527,1.068,36.393,77.616,17.486,0.115,0.071,14.199,0.828,0.262,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 2000H,35.435,7.507,0.804,0.817,17.627,2.067,11.889,190.235,17.248,169.275,21.602,42.982,13.932,197.87,22.705,35.413,13.55,195.279,21.369,36.05,13.847,195.351,20.961,40.103,13.691,196.009,192.707,12.579,55.723,77.592,9.968,2.157,74.142,23.428,42.717,12.682,189.12,192.04,12.301,3.617,65.615,7.636,73.251,14.475,129.571,122.544,99.972,14.45,17.248,169.275,118.978,14.248,1.073,35.723,76.226,20.001,0.121,0.07,16.946,0.832,0.261,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 2100H,35.521,6.445,0.802,0.815,17.674,2.04,11.87,190.204,17.245,149.33,21.481,43.089,13.926,197.865,22.364,36.959,13.57,195.343,21.222,36.049,13.84,195.314,20.94,40.095,13.696,196.054,192.666,12.565,55.653,77.668,9.965,2.148,74.029,23.341,44.767,12.686,189.12,192.027,12.292,3.412,65.719,6.729,72.448,14.2,129.223,121.985,99.972,14.175,17.245,149.33,119.638,14.252,1.075,35.814,74.649,23.822,0.125,0.086,17.648,0.833,0.26,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 2200H,35.905,4.823,0.816,0.83,18.106,2.079,12.208,191.285,17.563,170.634,21.727,43.09,14.252,198.844,22.388,38.229,13.908,196.347,21.223,35.873,14.142,196.186,20.993,39.488,14.0,196.96,193.722,12.899,55.644,77.807,9.967,2.142,73.978,23.203,43.801,12.999,189.915,193.057,12.621,2.856,65.459,9.171,74.63,14.371,132.021,120.352,99.972,14.344,17.563,170.634,119.174,14.592,1.071,36.03,76.751,22.695,0.125,0.086,14.672,1.042,0.26,Daily Generation Report_2025.05.25.xlsx,
25-05-2025 2300H,36.525,4.344,0.837,0.85,18.342,2.049,12.614,192.589,17.942,191.277,21.126,43.091,14.581,199.903,22.904,38.168,14.258,197.409,21.196,35.735,14.471,197.15,20.919,39.052,14.317,197.867,195.061,13.3,56.111,77.91,9.968,2.138,73.955,23.122,41.822,13.361,190.956,194.275,13.009,3.147,64.872,9.959,74.831,15.204,137.198,122.473,99.971,15.174,17.942,191.277,120.059,14.964,1.069,38.594,78.047,10.587,0.124,0.07,12.204,1.069,0.26,Daily Generation Report_2025.05.25.xlsx,
26-05-2025 0000H,36.543,4.696,0.835,0.849,18.238,1.982,12.696,193.026,18.0,193.308,19.968,41.784,14.538,199.916,23.243,37.355,14.272,197.632,21.328,35.114,14.492,197.285,21.095,37.533,14.299,197.975,195.478,13.377,55.747,77.922,9.971,2.138,73.951,23.146,38.474,13.419,191.536,194.666,13.081,3.143,63.27,9.15,72.42,16.053,138.911,124.74,99.971,16.022,18.0,193.308,121.027,15.0,1.068,39.157,77.068,2.933,0.124,0.07,11.762,0.888,0.26,Daily Generation Report_2025.05.25.xlsx,
